GEOID,district
17031030101,27
17031030701,10
17031070103,33
17031807900,24
17031808001,12
17031808002,12
17031841200,43
17031831900,41
17031832600,40
17031836900,31
17031842300,40
17031839500,29
17031835800,2
17031838800,44
17031843400,30
17031842600,13
17031841900,34
17031843200,34
17031301803,30
17031320101,20
17031330103,39
17031380600,2
17031330102,39
17031330101,39
17031460800,44
17031630600,14
17031490200,1
17031612200,29
17031844700,31
17031844600,2
17031320102,20
17031730202,18
17031220701,37
17031063302,41
17031252201,5
17031660302,26
17031660301,14
17031835600,29
17031840000,29
17031813302,31
17031836400,2
17031836100,2
17031834600,29
17031843600,2
17031061902,41
17031030102,27
17031030103,9
17031030706,10
17031030601,27
17031081202,33
17031063303,33
17031836000,2
17031220901,37
17031210602,8
17031220602,8
17031220601,8
17031040401,36
17031252202,5
17031252102,5
17031836300,2
17031834500,15
17031836200,15
17031010501,9
17031020701,36
17031833900,44
17031834400,15
17031834300,1
17031070101,33
17031110501,16
17031030104,9
17031081401,20
17031430102,17
17031770902,4
17031430101,17
17031252101,5
17031010201,27
17031760801,4
17031839000,39
17031440201,1
17031540101,11
17031834000,1
17031711100,18
17031711200,18
17031711500,1
17031270500,31
17031680900,29
17031221000,37
17031221100,37
17031242800,25
17031242900,25
17031243000,25
17031243100,25
17031243200,25
17031243300,40
17031243400,43
17031071400,33
17031110400,16
17031150600,28
17031150700,28
17031150800,35
17031151100,28
17031151200,28
17031241500,0
17031241100,25
17031241600,40
17031241300,25
17031241400,25
17031243500,43
17031250200,37
17031250300,35
17031250400,38
17031250500,7
17031071500,33
17031071800,40
17031080100,33
17031080300,40
17031080400,40
17031160100,28
17031160200,3
17031160300,3
17031160400,3
17031160700,22
17031221300,8
17031221500,0
17031221400,0
17031250600,38
17031250700,38
17031250800,5
17031251000,5
17031251100,5
17031051400,22
17031060100,22
17031060300,41
17031060800,10
17031160800,22
17031160900,3
17031161000,3
17031161100,28
17031161200,8
17031161300,3
17031170100,28
17031221600,0
17031242100,25
17031242000,40
17031251200,38
17031251300,38
17031051300,0
17031600700,13
17031600900,13
17031821200,11
17031672000,29
17031710900,15
17031711000,18
17031711300,6
17031711400,18
17031271200,31
17031271300,31
17031271400,31
17031350100,39
17031350400,29
17031351000,2
17031351400,2
17031360200,2
17031430400,17
17031430600,17
17031430800,17
17031430500,17
17031430900,17
17031610300,13
17031681000,29
17031681100,29
17031680500,29
17031810000,9
17031720100,6
17031720200,6
17031720300,21
17031720400,21
17031720500,6
17031720600,6
17031720700,6
17031040600,22
17031040700,36
17031040800,22
17031825801,44
17031380100,2
17031380200,2
17031431200,17
17031431400,17
17031810200,9
17031810301,12
17031050100,22
17031610800,29
17031611300,13
17031611400,14
17031611500,14
17031611900,29
17031681200,15
17031810400,16
17031810701,7
17031810702,7
17031810600,28
17031381200,2
17031381400,2
17031283100,43
17031283800,34
17031691200,15
17031691100,15
17031730100,1
17031730300,6
17031730400,18
17031730500,6
17031730600,18
17031440300,1
17031810800,7
17031810900,7
17031612000,29
17031612100,29
17031620100,23
17031620200,23
17031620300,32
17031620400,26
17031810501,4
17031810502,4
17031812200,38
17031730700,6
17031740100,21
17031740200,21
17031740300,21
17031740400,21
17031381800,2
17031381900,2
17031390100,2
17031390200,2
17031390300,2
17031390400,2
17031390500,2
17031390600,2
17031390700,2
17031812500,38
17031440600,1
17031440900,1
17031440700,1
17031440800,1
17031630300,26
17031630500,14
17031630800,26
17031630900,26
17031640100,32
17031640300,32
17031750100,6
17031750200,6
17031750300,21
17031750400,11
17031750500,11
17031282700,31
17031282800,43
17031400300,15
17031400500,15
17031400800,15
17031410100,2
17031410500,2
17031410600,15
17031460100,17
17031450300,44
17031460200,17
17031640400,32
17031640500,32
17031640600,32
17031640700,32
17031640800,32
17031650100,26
17031650200,32
17031750600,11
17031812600,38
17031820300,23
17031820400,32
17031820902,42
17031410700,2
17031410800,2
17031410900,2
17031411000,2
17031411100,15
17031411200,15
17031460400,17
17031460500,44
17031461000,44
17031813000,38
17031813100,38
17031821102,42
17031561000,23
17031100200,16
17031020200,12
17031420100,15
17031420200,15
17031420400,15
17031420700,15
17031805402,24
17031420800,15
17031470100,1
17031480100,44
17031480200,1
17031480300,1
17031480400,1
17031805502,24
17031805600,16
17031650400,26
17031650500,42
17031660400,26
17031821401,11
17031805702,4
17031821402,11
17031821600,42
17031821700,21
17031290900,31
17031291200,31
17031421200,17
17031271500,31
17031292200,31
17031292400,31
17031292500,31
17031271800,31
17031280100,40
17031280400,43
17031300600,31
17031300700,31
17031301100,30
17031301200,30
17031480500,44
17031490500,11
17031520200,44
17031520300,44
17031520400,44
17031520500,44
17031520600,44
17031660500,26
17031660600,14
17031660700,14
17031660800,14
17031660900,26
17031661000,26
17031280900,25
17031301600,30
17031490600,1
17031490700,6
17031490800,11
17031491000,6
17031491100,6
17031530200,11
17031530300,11
17031530400,11
17031530600,11
17031560100,30
17031670200,29
17031670300,14
17031670400,14
17031661100,26
17031670100,29
17031670600,14
17031670800,29
17031670900,29
17031260900,5
17031261000,5
17031281900,40
17031310200,34
17031310300,34
17031310400,34
17031310500,34
17031491200,6
17031491300,11
17031491400,11
17031500100,11
17031500200,11
17031500300,11
17031560200,23
17031560300,23
17031560700,23
17031560800,23
17031560900,23
17031010300,9
17031010400,9
17031010600,9
17031020100,27
17031280800,25
17031420300,15
17031130200,3
17031240200,0
17031611800,29
17031030300,27
17031030400,36
17031020400,27
17031080202,33
17031060200,22
17031221200,8
17031826500,11
17031061200,41
17031030200,27
17031030900,36
17031031000,36
17031600600,13
17031811900,38
17031420600,15
17031110100,16
17031031400,10
17031040900,22
17031050200,22
17031050300,22
17031811600,4
17031031700,10
17031610400,13
17031050600,22
17031071700,33
17031031800,36
17031050500,22
17031071600,33
17031671400,14
17031062300,41
17031630400,26
17031010100,9
17031822802,21
17031680600,29
17031807800,24
17031811100,7
17031030500,27
17031171100,28
17031180100,7
17031251900,5
17031020500,36
17031081300,20
17031081000,40
17031130100,24
17031170200,28
