GEOID,district
17031030101,26
17031030701,27
17031070103,4
17031807900,6
17031808001,6
17031808002,6
17031841200,23
17031831900,5
17031832600,19
17031836900,12
17031842300,10
17031839500,18
17031835800,18
17031838800,28
17031843400,8
17031842600,15
17031841900,11
17031843200,11
17031301803,8
17031320101,39
17031330103,43
17031380600,18
17031330102,43
17031330101,43
17031460800,28
17031630600,17
17031490200,7
17031612200,15
17031844700,17
17031844600,18
17031320102,43
17031730202,3
17031220701,20
17031063302,4
17031252201,13
17031660302,44
17031660301,44
17031835600,15
17031840000,18
17031813302,12
17031836400,29
17031836100,29
17031834600,15
17031843600,29
17031061902,4
17031030102,26
17031030103,26
17031030706,27
17031030601,27
17031081202,19
17031063303,4
17031836000,18
17031220901,25
17031210602,24
17031220602,20
17031220601,25
17031040401,14
17031252202,13
17031252102,21
17031836300,29
17031834500,7
17031836200,29
17031010501,26
17031020701,0
17031833900,28
17031834400,16
17031834300,7
17031070101,4
17031110501,40
17031030104,26
17031081401,39
17031430102,16
17031770902,1
17031430101,16
17031252101,21
17031010201,0
17031760801,1
17031839000,43
17031440201,7
17031540101,30
17031834000,3
17031711100,3
17031711200,3
17031711500,3
17031270500,12
17031680900,15
17031221000,25
17031221100,25
17031242800,11
17031242900,11
17031243000,11
17031243100,10
17031243200,10
17031243300,10
17031243400,10
17031071400,19
17031110400,40
17031150600,35
17031150700,40
17031150800,42
17031151100,37
17031151200,2
17031241500,25
17031241100,25
17031241600,25
17031241300,25
17031241400,25
17031243500,10
17031250200,13
17031250300,13
17031250400,13
17031250500,2
17031071500,19
17031071800,19
17031080100,19
17031080300,32
17031080400,32
17031160100,42
17031160200,42
17031160300,42
17031160400,42
17031160700,24
17031221300,25
17031221500,19
17031221400,25
17031250600,13
17031250700,13
17031250800,13
17031251000,13
17031251100,13
17031051400,19
17031060100,14
17031060300,5
17031060800,4
17031160800,42
17031160900,42
17031161000,42
17031161100,42
17031161200,37
17031161300,37
17031170100,35
17031221600,19
17031242100,10
17031242000,10
17031251200,21
17031251300,21
17031051300,19
17031600700,11
17031600900,11
17031821200,33
17031672000,38
17031710900,3
17031711000,3
17031711300,3
17031711400,3
17031271200,12
17031271300,12
17031271400,12
17031350100,18
17031350400,18
17031351000,18
17031351400,18
17031360200,18
17031430400,16
17031430600,16
17031430800,16
17031430500,16
17031430900,16
17031610300,15
17031681000,15
17031681100,15
17031680500,15
17031810000,0
17031720100,3
17031720200,3
17031720300,3
17031720400,33
17031720500,33
17031720600,33
17031720700,33
17031040600,14
17031040700,36
17031040800,36
17031825801,30
17031380100,18
17031380200,18
17031431200,16
17031431400,16
17031810200,0
17031810301,6
17031050100,14
17031610800,15
17031611300,15
17031611400,15
17031611500,17
17031611900,15
17031681200,15
17031810400,1
17031810701,2
17031810702,2
17031810600,40
17031381200,29
17031381400,29
17031283100,23
17031283800,11
17031691200,7
17031691100,7
17031730100,3
17031730300,3
17031730400,3
17031730500,3
17031730600,3
17031440300,7
17031810800,2
17031810900,13
17031612000,15
17031612100,15
17031620100,17
17031620200,17
17031620300,44
17031620400,17
17031810501,1
17031810502,35
17031812200,13
17031730700,28
17031740100,31
17031740200,31
17031740300,31
17031740400,31
17031381800,29
17031381900,29
17031390100,29
17031390200,29
17031390300,29
17031390400,29
17031390500,29
17031390600,29
17031390700,29
17031812500,21
17031440600,7
17031440900,7
17031440700,7
17031440800,7
17031630300,44
17031630500,44
17031630800,44
17031630900,44
17031640100,44
17031640300,34
17031750100,33
17031750200,33
17031750300,33
17031750400,33
17031750500,33
17031282700,23
17031282800,23
17031400300,29
17031400500,7
17031400800,7
17031410100,29
17031410500,29
17031410600,29
17031460100,28
17031450300,7
17031460200,16
17031640400,34
17031640500,34
17031640600,34
17031640700,44
17031640800,44
17031650100,44
17031650200,44
17031750600,33
17031812600,21
17031820300,34
17031820400,34
17031820902,9
17031410700,29
17031410800,29
17031410900,29
17031411000,29
17031411100,29
17031411200,29
17031460400,16
17031460500,16
17031461000,28
17031813000,21
17031813100,21
17031821102,9
17031561000,34
17031100200,41
17031020200,0
17031420100,16
17031420200,16
17031420400,16
17031420700,7
17031805402,41
17031420800,16
17031470100,7
17031480100,28
17031480200,7
17031480300,28
17031480400,28
17031805502,41
17031805600,1
17031650400,38
17031650500,44
17031660400,44
17031821401,33
17031805702,1
17031821402,33
17031821600,31
17031821700,31
17031290900,8
17031291200,8
17031421200,7
17031271500,12
17031292200,8
17031292400,8
17031292500,8
17031271800,12
17031280100,10
17031280400,10
17031300600,8
17031300700,17
17031301100,23
17031301200,23
17031480500,28
17031490500,7
17031520200,28
17031520300,28
17031520400,28
17031520500,30
17031520600,28
17031660500,38
17031660600,38
17031660700,38
17031660800,38
17031660900,38
17031661000,38
17031280900,11
17031301600,17
17031490600,3
17031490700,3
17031490800,28
17031491000,28
17031491100,28
17031530200,28
17031530300,33
17031530400,33
17031530600,30
17031560100,17
17031670200,15
17031670300,15
17031670400,38
17031661100,38
17031670100,15
17031670600,38
17031670800,15
17031670900,15
17031260900,12
17031261000,12
17031281900,11
17031310200,11
17031310300,11
17031310400,11
17031310500,11
17031491200,28
17031491300,28
17031491400,30
17031500100,28
17031500200,28
17031500300,30
17031560200,34
17031560300,34
17031560700,34
17031560800,34
17031560900,34
17031010300,26
17031010400,26
17031010600,26
17031020100,0
17031280800,11
17031420300,16
17031130200,6
17031240200,10
17031611800,15
17031030300,26
17031030400,22
17031020400,0
17031080202,32
17031060200,14
17031221200,25
17031826500,30
17031061200,5
17031030200,26
17031030900,22
17031031000,14
17031600600,18
17031811900,13
17031420600,7
17031110100,41
17031031400,14
17031040900,24
17031050200,24
17031050300,24
17031811600,1
17031031700,14
17031610400,15
17031050600,5
17031071700,19
17031031800,14
17031050500,24
17031071600,19
17031671400,38
17031062300,5
17031630400,44
17031010100,0
17031822802,31
17031680600,15
17031807800,6
17031811100,2
17031030500,27
17031171100,35
17031180100,2
17031251900,21
17031020500,22
17031081300,39
17031081000,32
17031130100,6
17031170200,35
17031170300,35
17031170400,35
17031170500,1
17031170600,2
17031170700,2
17031170800,35
17031251400,21
17031260300,12
17031260500,13
17031260600,12
17031260700,12
17031260800,12
17031050700,5
17031050900,24
17031051000,24
17031051100,24
17031051200,24
17031170900,2
17031171000,35
17031190100,37
17031222200,19
17031222500,25
17031222600,25
17031251500,21
17031251600,13
17031251700,13
17031251800,13
17031252000,21
17031130300,0
17031530100,30
17031190200,37
17031190300,37
17031190800,20
17031260100,12
17031260200,12
17031061800,4
17031821500,30
17031410200,29
17031222900,25
17031241000,25
17031230300,25
17031190900,20
17031191200,2
17031200100,37
17031200200,37
17031200300,20
17031222700,25
17031230100,25
17031230200,12
17031230400,25
17031230500,20
