GEOID,district
17031030101,34
17031030701,34
17031070103,6
17031807900,23
17031808001,23
17031808002,23
17031841200,10
17031831900,17
17031832600,27
17031836900,24
17031842300,27
17031839500,2
17031835800,7
17031838800,28
17031843400,31
17031842600,7
17031841900,10
17031843200,10
17031301803,43
17031320101,32
17031330103,2
17031380600,7
17031330102,2
17031330101,2
17031460800,21
17031630600,25
17031490200,18
17031612200,7
17031844700,14
17031844600,7
17031320102,32
17031730202,18
17031220701,1
17031063302,6
17031252201,31
17031660302,25
17031660301,25
17031835600,7
17031840000,2
17031813302,31
17031836400,36
17031836100,36
17031834600,0
17031843600,36
17031061902,17
17031030102,34
17031030103,34
17031030706,34
17031030601,34
17031081202,3
17031063303,6
17031836000,7
17031220901,1
17031210602,22
17031220602,22
17031220601,1
17031040401,39
17031252202,31
17031252102,20
17031836300,36
17031834500,36
17031836200,36
17031010501,42
17031020701,44
17031833900,21
17031834400,0
17031834300,21
17031070101,6
17031110501,41
17031030104,34
17031081401,32
17031430102,0
17031770902,30
17031430101,0
17031252101,20
17031010201,42
17031760801,38
17031839000,10
17031440201,18
17031540101,28
17031834000,18
17031711100,8
17031711200,8
17031711500,18
17031270500,9
17031680900,0
17031221000,1
17031221100,22
17031242800,9
17031242900,24
17031243000,27
17031243100,27
17031243200,27
17031243300,27
17031243400,27
17031071400,6
17031110400,41
17031150600,26
17031150700,26
17031150800,26
17031151100,26
17031151200,41
17031241500,15
17031241100,15
17031241600,15
17031241300,27
17031241400,15
17031243500,24
17031250200,37
17031250300,37
17031250400,29
17031250500,29
17031071500,3
17031071800,27
17031080100,3
17031080300,3
17031080400,27
17031160100,26
17031160200,26
17031160300,1
17031160400,44
17031160700,15
17031221300,15
17031221500,15
17031221400,15
17031250600,29
17031250700,29
17031250800,37
17031251000,20
17031251100,29
17031051400,17
17031060100,16
17031060300,17
17031060800,40
17031160800,1
17031160900,1
17031161000,1
17031161100,26
17031161200,1
17031161300,1
17031170100,41
17031221600,15
17031242100,27
17031242000,27
17031251200,29
17031251300,20
17031051300,17
17031600700,10
17031600900,10
17031821200,35
17031672000,8
17031710900,8
17031711000,8
17031711300,8
17031711400,8
17031271200,24
17031271300,24
17031271400,24
17031350100,2
17031350400,2
17031351000,2
17031351400,2
17031360200,7
17031430400,0
17031430600,0
17031430800,21
17031430500,0
17031430900,0
17031610300,43
17031681000,0
17031681100,13
17031680500,7
17031810000,42
17031720100,35
17031720200,35
17031720300,35
17031720400,35
17031720500,35
17031720600,35
17031720700,35
17031040600,39
17031040700,44
17031040800,16
17031825801,28
17031380100,7
17031380200,7
17031431200,21
17031431400,21
17031810200,42
17031810301,42
17031050100,16
17031610800,7
17031611300,7
17031611400,25
17031611500,25
17031611900,7
17031681200,18
17031810400,38
17031810701,30
17031810702,30
17031810600,41
17031381200,36
17031381400,7
17031283100,10
17031283800,10
17031691200,18
17031691100,18
17031730100,18
17031730300,35
17031730400,35
17031730500,35
17031730600,35
17031440300,18
17031810800,30
17031810900,29
17031612000,7
17031612100,7
17031620100,11
17031620200,11
17031620300,11
17031620400,11
17031810501,30
17031810502,41
17031812200,29
17031730700,35
17031740100,4
17031740200,4
