GEOID,district
17031030101,27
17031030701,27
17031070103,43
17031807900,15
17031808001,15
17031808002,15
17031841200,26
17031831900,23
17031832600,11
17031836900,29
17031842300,11
17031839500,6
17031835800,39
17031838800,41
17031843400,26
17031842600,31
17031841900,9
17031843200,14
17031301803,25
17031320101,18
17031330103,39
17031380600,39
17031330102,18
17031330101,39
17031460800,7
17031630600,1
17031490200,21
17031612200,8
17031844700,25
17031844600,39
17031320102,18
17031730202,21
17031220701,32
17031063302,0
17031252201,2
17031660302,1
17031660301,1
17031835600,6
17031840000,39
17031813302,26
17031836400,6
17031836100,6
17031834600,8
17031843600,6
17031061902,0
17031030102,38
17031030103,38
17031030706,27
17031030601,27
17031081202,42
17031063303,0
17031836000,6
17031220901,32
17031210602,32
17031220602,32
17031220601,32
17031040401,35
17031252202,2
17031252102,2
17031836300,6
17031834500,6
17031836200,7
17031010501,44
17031020701,15
17031833900,7
17031834400,7
17031834300,12
17031070101,43
17031110501,20
17031030104,38
17031081401,18
17031430102,7
17031770902,19
17031430101,7
17031252101,2
17031010201,44
17031760801,19
17031839000,18
17031440201,21
17031540101,13
17031834000,21
17031711100,8
17031711200,30
17031711500,21
17031270500,26
17031680900,8
17031221000,32
17031221100,32
17031242800,9
17031242900,9
17031243000,9
17031243100,9
17031243200,11
17031243300,11
17031243400,11
17031071400,43
17031110400,20
17031150600,5
17031150700,4
17031150800,4
17031151100,4
17031151200,5
17031241500,28
17031241100,28
17031241600,28
17031241300,28
17031241400,28
17031243500,11
17031250200,37
17031250300,33
17031250400,40
17031250500,36
17031071500,42
17031071800,11
17031080100,42
17031080300,42
17031080400,42
17031160100,4
17031160200,4
17031160300,15
17031160400,15
17031160700,17
17031221300,32
17031221500,28
17031221400,28
17031250600,33
17031250700,33
17031250800,33
17031251000,29
17031251100,29
17031051400,17
17031060100,23
17031060300,23
17031060800,23
17031160800,17
17031160900,15
17031161000,4
17031161100,4
17031161200,4
17031161300,4
17031170100,5
17031221600,28
17031242100,9
17031242000,11
17031251200,33
17031251300,33
17031051300,17
17031600700,14
17031600900,14
17031821200,13
17031672000,30
17031710900,12
17031711000,12
17031711300,21
17031711400,8
17031271200,29
17031271300,29
17031271400,29
17031350100,39
17031350400,39
17031351000,6
17031351400,39
17031360200,6
17031430400,12
17031430600,12
17031430800,12
17031430500,12
17031430900,12
17031610300,31
17031681000,8
17031681100,8
17031680500,8
17031810000,44
17031720100,21
17031720200,21
17031720300,21
17031720400,10
17031720500,10
17031720600,10
17031720700,13
17031040600,35
17031040700,35
17031040800,17
17031825801,13
17031380100,6
17031380200,6
17031431200,12
17031431400,7
17031810200,44
17031810301,22
17031050100,23
17031610800,8
17031611300,31
17031611400,31
17031611500,31
17031611900,8
17031681200,8
17031810400,19
17031810701,5
17031810702,36
17031810600,20
17031381200,6
17031381400,39
17031283100,9
17031283800,9
17031691200,12
17031691100,12
17031730100,21
17031730300,21
17031730400,21
17031730500,21
17031730600,13
17031440300,21
17031810800,36
17031810900,36
17031612000,8
17031612100,8
17031620100,3
17031620200,3
17031620300,3
17031620400,3
17031810501,36
17031810502,20
17031812200,36
17031730700,13
17031740100,10
17031740200,10
17031740300,10
17031740400,10
17031381800,6
17031381900,6
17031390100,6
17031390200,6
17031390300,6
17031390400,6
17031390500,6
17031390600,6
17031390700,6
17031812500,33
17031440600,21
17031440900,16
17031440700,21
17031440800,21
17031630300,1
17031630500,1
17031630800,1
17031630900,1
17031640100,3
17031640300,24
17031750100,13
17031750200,13
17031750300,10
17031750400,13
17031750500,13
17031282700,9
17031282800,9
17031400300,6
17031400500,6
17031400800,8
17031410100,6
17031410500,6
17031410600,6
17031460100,7
17031450300,7
17031460200,7
17031640400,24
17031640500,24
17031640600,24
17031640700,3
17031640800,3
17031650100,3
17031650200,3
17031750600,13
17031812600,2
17031820300,26
17031820400,24
17031820902,24
17031410700,6
17031410800,6
17031410900,6
17031411000,7
17031411100,7
17031411200,7
17031460400,7
17031460500,7
17031461000,7
17031813000,2
17031813100,2
17031821102,30
17031561000,24
17031100200,20
17031020200,22
17031420100,7
17031420200,7
17031420400,8
17031420700,8
17031805402,19
17031420800,12
17031470100,16
17031480100,7
17031480200,16
17031480300,41
17031480400,41
17031805502,19
17031805600,19
17031650400,24
17031650500,24
17031660400,1
17031821401,13
17031805702,19
17031821402,13
17031821600,30
17031821700,10
17031290900,26
17031291200,25
17031421200,12
17031271500,29
17031292200,26
17031292400,26
17031292500,26
17031271800,29
17031280100,11
17031280400,11
17031300600,25
17031300700,25
17031301100,25
17031301200,25
17031480500,7
17031490500,16
17031520200,41
17031520300,41
17031520400,41
17031520500,41
17031520600,41
17031660500,3
17031660600,1
17031660700,1
17031660800,1
17031660900,30
17031661000,30
17031280900,9
17031301600,25
17031490600,16
17031490700,16
17031490800,16
17031491000,16
17031491100,16
17031530200,13
17031530300,13
17031530400,13
17031530600,13
17031560100,25
17031670200,8
17031670300,8
17031670400,1
17031661100,30
17031670100,8
17031670600,1
17031670800,8
17031670900,8
17031260900,26
17031261000,2
17031281900,11
17031310200,14
17031310300,9
17031310400,14
17031310500,14
17031491200,13
17031491300,16
17031491400,16
17031500100,16
17031500200,16
17031500300,16
17031560200,26
17031560300,26
17031560700,3
17031560800,3
17031560900,3
17031010300,44
17031010400,44
17031010600,44
17031020100,38
17031280800,9
17031420300,7
17031130200,15
17031240200,28
17031611800,31
17031030300,38
17031030400,35
17031020400,38
17031080202,42
17031060200,23
17031221200,32
17031826500,13
17031061200,0
17031030200,38
17031030900,27
17031031000,23
17031600600,14
17031811900,36
17031420600,8
17031110100,20
17031031400,23
17031040900,17
17031050200,17
17031050300,17
17031811600,36
17031031700,23
17031610400,31
17031050600,17
17031071700,11
17031031800,23
17031050500,17
17031071600,11
17031671400,1
17031062300,23
17031630400,1
17031010100,44
17031822802,10
17031680600,8
17031807800,15
17031811100,36
17031030500,38
17031171100,5
17031180100,5
17031251900,33
17031020500,38
17031081300,42
17031081000,42
17031130100,15
17031170200,5
17031170300,5
17031170400,5
17031170500,36
17031170600,36
17031170700,36
17031170800,36
17031251400,33
