GEOID,district
17031030101,43
17031030701,14
17031070103,31
17031807900,6
17031808001,6
17031808002,6
17031841200,39
17031831900,20
17031832600,7
17031836900,35
17031842300,13
17031839500,19
17031835800,21
17031838800,27
17031843400,26
17031842600,2
17031841900,24
17031843200,19
17031301803,26
17031320101,34
17031330103,19
17031380600,21
17031330102,24
17031330101,24
17031460800,25
17031630600,1
17031490200,12
17031612200,2
17031844700,2
17031844600,21
17031320102,34
17031730202,16
17031220701,29
17031063302,31
17031252201,37
17031660302,3
17031660301,3
17031835600,44
17031840000,2
17031813302,8
17031836400,21
17031836100,44
17031834600,44
17031843600,21
17031061902,42
17031030102,43
17031030103,43
17031030706,14
17031030601,43
17031081202,34
17031063303,31
17031836000,21
17031220901,29
17031210602,29
17031220602,29
17031220601,29
17031040401,43
17031252202,8
17031252102,8
17031836300,44
17031834500,44
17031836200,36
17031010501,33
17031020701,6
17031833900,25
17031834400,36
17031834300,22
17031070101,31
17031110501,23
17031030104,33
17031081401,34
17031430102,25
17031770902,41
17031430101,25
17031252101,37
17031010201,32
17031760801,23
17031839000,24
17031440201,12
17031540101,9
17031834000,12
17031711100,4
17031711200,4
17031711500,12
17031270500,35
17031680900,44
17031221000,29
17031221100,29
17031242800,35
17031242900,39
17031243000,39
17031243100,39
17031243200,39
17031243300,13
17031243400,38
17031071400,31
17031110400,23
17031150600,41
17031150700,40
17031150800,0
17031151100,40
17031151200,40
17031241500,13
17031241100,35
17031241600,13
17031241300,13
17031241400,13
17031243500,38
17031250200,10
17031250300,10
17031250400,10
17031250500,10
17031071500,7
17031071800,7
17031080100,34
17031080300,7
17031080400,7
17031160100,0
17031160200,0
17031160300,15
17031160400,15
17031160700,20
17031221300,13
17031221500,13
17031221400,13
17031250600,37
17031250700,10
17031250800,10
17031251000,8
17031251100,37
17031051400,20
17031060100,14
17031060300,14
17031060800,42
17031160800,0
17031160900,0
17031161000,15
17031161100,0
17031161200,29
17031161300,0
17031170100,41
17031221600,20
17031242100,13
17031242000,13
17031251200,37
17031251300,37
17031051300,20
17031600700,19
17031600900,19
17031821200,9
17031672000,3
17031710900,12
17031711000,12
17031711300,4
17031711400,4
17031271200,35
17031271300,35
17031271400,35
17031350100,19
17031350400,19
17031351000,19
17031351400,19
17031360200,19
17031430400,22
17031430600,22
17031430800,22
17031430500,22
17031430900,22
17031610300,2
17031681000,44
17031681100,12
17031680500,44
17031810000,33
17031720100,16
17031720200,16
17031720300,16
17031720400,16
17031720500,28
17031720600,16
17031720700,16
17031040600,14
17031040700,14
17031040800,14
17031825801,9
17031380100,21
17031380200,21
17031431200,22
17031431400,25
17031810200,33
17031810301,33
17031050100,14
17031610800,21
17031611300,1
17031611400,2
17031611500,1
17031611900,1
17031681200,12
17031810400,23
17031810701,10
17031810702,10
17031810600,41
17031381200,21
17031381400,21
17031283100,39
17031283800,19
17031691200,12
17031691100,12
17031730100,12
17031730300,16
17031730400,16
17031730500,12
17031730600,16
17031440300,12
17031810800,18
17031810900,10
17031612000,1
17031612100,44
17031620100,17
17031620200,17
17031620300,17
17031620400,17
17031810501,41
17031810502,41
17031812200,37
17031730700,16
17031740100,28
17031740200,28
17031740300,28
17031740400,28
17031381800,21
17031381900,21
17031390100,21
17031390200,21
17031390300,21
17031390400,36
17031390500,36
17031390600,36
17031390700,36
17031812500,8
17031440600,12
17031440900,12
17031440700,12
17031440800,12
17031630300,17
17031630500,1
17031630800,1
17031630900,1
17031640100,3
17031640300,11
17031750100,16
17031750200,16
17031750300,28
17031750400,28
17031750500,16
17031282700,39
17031282800,39
17031400300,44
17031400500,44
17031400800,44
17031410100,36
17031410500,44
17031410600,36
17031460100,25
17031450300,22
17031460200,25
17031640400,11
17031640500,11
17031640600,11
17031640700,11
17031640800,3
17031650100,1
17031650200,3
17031750600,16
17031812600,8
17031820300,11
17031820400,11
17031820902,11
17031410700,36
17031410800,36
17031410900,36
17031411000,36
17031411100,36
17031411200,36
17031460400,25
17031460500,22
17031461000,22
17031813000,8
17031813100,8
17031821102,4
17031561000,11
17031100200,30
17031020200,6
17031420100,36
17031420200,36
17031420400,22
17031420700,22
17031805402,23
17031420800,22
17031470100,22
17031480100,22
17031480200,22
17031480300,22
17031480400,22
17031805502,23
17031805600,23
17031650400,3
17031650500,3
17031660400,1
17031821401,9
17031805702,23
17031821402,9
