GEOID,district
17031030101,6
17031030701,6
17031070103,9
17031807900,5
17031808001,5
17031808002,5
17031841200,15
17031831900,25
17031832600,39
17031836900,13
17031842300,39
17031839500,17
17031835800,35
17031838800,20
17031843400,15
17031842600,35
17031841900,24
17031843200,24
17031301803,36
17031320101,32
17031330103,17
17031380600,35
17031330102,17
17031330101,17
17031460800,11
17031630600,4
17031490200,16
17031612200,35
17031844700,15
17031844600,35
17031320102,32
17031730202,7
17031220701,22
17031063302,9
17031252201,29
17031660302,43
17031660301,43
17031835600,35
17031840000,28
17031813302,0
17031836400,19
17031836100,19
17031834600,35
17031843600,19
17031061902,9
17031030102,6
17031030103,6
17031030706,6
17031030601,6
17031081202,32
17031063303,9
17031836000,19
17031220901,22
17031210602,8
17031220602,8
17031220601,22
17031040401,40
17031252202,29
17031252102,29
17031836300,19
17031834500,16
17031836200,21
17031010501,6
17031020701,14
17031833900,11
17031834400,21
17031834300,12
17031070101,9
17031110501,41
17031030104,6
17031081401,32
17031430102,21
17031770902,10
17031430101,21
17031252101,29
17031010201,37
17031760801,38
17031839000,31
17031440201,12
17031540101,20
17031834000,7
17031711100,33
17031711200,33
17031711500,7
17031270500,0
17031680900,16
17031221000,22
17031221100,22
17031242800,13
17031242900,13
17031243000,13
17031243100,13
17031243200,13
17031243300,13
17031243400,13
17031071400,9
17031110400,41
17031150600,18
17031150700,41
17031150800,18
17031151100,18
17031151200,18
17031241500,39
17031241100,2
17031241600,39
17031241300,42
17031241400,42
17031243500,39
17031250200,23
17031250300,23
17031250400,23
17031250500,3
17031071500,9
17031071800,9
17031080100,31
17031080300,31
17031080400,39
17031160100,18
17031160200,18
17031160300,18
17031160400,18
17031160700,8
17031221300,22
17031221500,42
17031221400,22
17031250600,23
17031250700,23
17031250800,23
17031251000,29
17031251100,23
17031051400,25
17031060100,25
17031060300,25
17031060800,9
17031160800,8
17031160900,8
17031161000,18
17031161100,18
17031161200,18
17031161300,18
17031170100,10
17031221600,42
17031242100,42
17031242000,39
17031251200,23
17031251300,23
17031051300,25
17031600700,24
17031600900,28
17031821200,26
17031672000,33
17031710900,16
17031711000,16
17031711300,7
17031711400,7
17031271200,0
17031271300,0
17031271400,0
17031350100,17
17031350400,28
17031351000,17
17031351400,35
17031360200,17
17031430400,21
17031430600,21
17031430800,21
17031430500,21
17031430900,21
17031610300,4
17031681000,16
17031681100,35
17031680500,35
17031810000,6
17031720100,7
17031720200,7
17031720300,7
17031720400,1
17031720500,1
17031720600,7
17031720700,7
17031040600,8
17031040700,14
17031040800,14
17031825801,20
17031380100,17
17031380200,19
17031431200,21
17031431400,11
17031810200,37
17031810301,37
17031050100,8
17031610800,35
17031611300,35
17031611400,4
17031611500,4
17031611900,35
17031681200,16
17031810400,5
17031810701,38
17031810702,38
17031810600,10
17031381200,19
17031381400,35
17031283100,0
17031283800,0
17031691200,16
17031691100,16
17031730100,7
17031730300,7
17031730400,7
17031730500,7
17031730600,7
17031440300,16
17031810800,38
17031810900,3
17031612000,35
17031612100,35
17031620100,4
17031620200,4
17031620300,4
17031620400,43
17031810501,10
17031810502,10
17031812200,3
17031730700,7
17031740100,1
17031740200,1
17031740300,1
17031740400,1
17031381800,19
17031381900,19
17031390100,19
17031390200,19
17031390300,19
17031390400,19
17031390500,19
17031390600,19
17031390700,19
17031812500,23
17031440600,16
17031440900,12
17031440700,12
17031440800,12
17031630300,4
17031630500,4
17031630800,43
17031630900,43
17031640100,44
17031640300,44
17031750100,7
17031750200,7
17031750300,7
17031750400,7
17031750500,26
17031282700,0
17031282800,0
17031400300,21
17031400500,21
17031400800,16
17031410100,19
17031410500,21
17031410600,21
17031460100,11
17031450300,12
17031460200,11
17031640400,30
17031640500,30
17031640600,44
17031640700,44
17031640800,44
17031650100,44
17031650200,44
17031750600,7
17031812600,23
17031820300,30
17031820400,30
17031820902,33
17031410700,21
17031410800,19
17031410900,19
17031411000,19
17031411100,19
17031411200,21
17031460400,11
17031460500,21
17031461000,11
17031813000,29
17031813100,29
17031821102,33
17031561000,44
17031100200,41
17031020200,37
17031420100,19
17031420200,21
17031420400,21
17031420700,21
17031805402,5
17031420800,21
17031470100,11
17031480100,11
17031480200,11
17031480300,11
17031480400,11
17031805502,5
17031805600,5
17031650400,33
17031650500,44
17031660400,43
17031821401,26
17031805702,5
17031821402,26
17031821600,1
17031821700,1
17031290900,0
17031291200,0
17031421200,21
17031271500,0
17031292200,0
17031292400,15
17031292500,15
17031271800,13
17031280100,31
17031280400,13
17031300600,36
17031300700,15
17031301100,15
17031301200,15
17031480500,11
17031490500,11
17031520200,20
17031520300,20
17031520400,20
17031520500,20
17031520600,20
17031660500,43
17031660600,43
17031660700,33
17031660800,43
17031660900,43
17031661000,33
17031280900,13
17031301600,36
17031490600,11
17031490700,7
17031490800,11
17031491000,11
17031491100,7
17031530200,26
17031530300,26
17031530400,26
17031530600,26
17031560100,30
17031670200,35
17031670300,35
17031670400,35
17031661100,43
17031670100,35
17031670600,35
17031670800,35
17031670900,35
17031260900,0
17031261000,0
17031281900,31
17031310200,24
