GEOID,district
17031030101,25
17031030701,25
17031070103,36
17031807900,26
17031808001,26
17031808002,26
17031841200,19
17031831900,7
17031832600,11
17031836900,17
17031842300,0
17031839500,15
17031835800,1
17031838800,31
17031843400,12
17031842600,30
17031841900,15
17031843200,19
17031301803,40
17031320101,33
17031330103,15
17031380600,1
17031330102,15
17031330101,15
17031460800,41
17031630600,23
17031490200,27
17031612200,30
17031844700,12
17031844600,1
17031320102,33
17031730202,6
17031220701,38
17031063302,36
17031252201,10
17031660302,23
17031660301,23
17031835600,35
17031840000,30
17031813302,12
17031836400,1
17031836100,1
17031834600,35
17031843600,1
17031061902,36
17031030102,25
17031030103,25
17031030706,3
17031030601,25
17031081202,8
17031063303,36
17031836000,1
17031220901,38
17031210602,38
17031220602,38
17031220601,38
17031040401,24
17031252202,17
17031252102,10
17031836300,1
17031834500,35
17031836200,1
17031010501,25
17031020701,24
17031833900,41
17031834400,35
17031834300,27
17031070101,36
17031110501,9
17031030104,25
17031081401,8
17031430102,14
17031770902,29
17031430101,14
17031252101,10
17031010201,42
17031760801,29
17031839000,33
17031440201,27
17031540101,31
17031834000,6
17031711100,39
17031711200,39
17031711500,6
17031270500,17
17031680900,35
17031221000,38
17031221100,38
17031242800,20
17031242900,20
17031243000,20
17031243100,20
17031243200,0
17031243300,0
17031243400,0
17031071400,8
17031110400,9
17031150600,4
17031150700,4
17031150800,26
17031151100,4
17031151200,4
17031241500,0
17031241100,20
17031241600,0
17031241300,20
17031241400,20
17031243500,0
17031250200,10
17031250300,37
17031250400,37
17031250500,44
17031071500,8
17031071800,11
17031080100,8
17031080300,11
17031080400,11
17031160100,5
17031160200,18
17031160300,18
17031160400,18
17031160700,5
17031221300,2
17031221500,2
17031221400,2
17031250600,37
17031250700,10
17031250800,10
17031251000,10
17031251100,10
17031051400,11
17031060100,7
17031060300,7
17031060800,3
17031160800,18
17031160900,18
17031161000,18
17031161100,18
17031161200,18
17031161300,18
17031170100,32
17031221600,0
17031242100,0
17031242000,0
17031251200,10
17031251300,37
17031051300,11
17031600700,30
17031600900,30
17031821200,21
17031672000,23
17031710900,39
17031711000,39
17031711300,6
17031711400,6
17031271200,17
17031271300,17
17031271400,17
17031350100,15
17031350400,15
17031351000,1
17031351400,1
17031360200,1
17031430400,14
17031430600,14
17031430800,14
17031430500,14
17031430900,14
17031610300,30
17031681000,43
17031681100,43
17031680500,43
17031810000,25
17031720100,21
17031720200,21
17031720300,21
17031720400,21
17031720500,21
17031720600,21
17031720700,6
17031040600,24
17031040700,24
17031040800,5
17031825801,31
17031380100,1
17031380200,1
17031431200,14
17031431400,41
17031810200,42
17031810301,22
17031050100,7
17031610800,35
17031611300,30
17031611400,30
17031611500,16
17031611900,43
17031681200,43
17031810400,29
17031810701,44
17031810702,44
17031810600,32
17031381200,1
17031381400,1
17031283100,20
17031283800,19
17031691200,27
17031691100,43
17031730100,6
17031730300,21
17031730400,6
17031730500,6
17031730600,6
17031440300,27
17031810800,44
17031810900,44
17031612000,43
17031612100,43
17031620100,16
17031620200,16
17031620300,28
17031620400,16
17031810501,32
17031810502,32
17031812200,44
17031730700,6
17031740100,13
17031740200,13
17031740300,13
17031740400,21
17031381800,1
17031381900,1
17031390100,1
17031390200,1
17031390300,1
17031390400,1
17031390500,1
17031390600,1
17031390700,1
17031812500,10
17031440600,27
17031440900,27
17031440700,27
17031440800,27
17031630300,16
17031630500,23
17031630800,23
17031630900,16
17031640100,28
17031640300,34
17031750100,6
17031750200,21
17031750300,21
17031750400,21
17031750500,21
17031282700,20
17031282800,20
17031400300,1
17031400500,35
17031400800,35
17031410100,1
17031410500,1
17031410600,1
17031460100,41
17031450300,27
17031460200,41
17031640400,34
17031640500,34
17031640600,34
17031640700,34
17031640800,28
17031650100,16
17031650200,28
17031750600,6
17031812600,10
17031820300,34
17031820400,34
17031820902,13
17031410700,1
17031410800,1
17031410900,1
17031411000,35
17031411100,35
17031411200,35
17031460400,41
17031460500,14
17031461000,41
17031813000,10
17031813100,10
17031821102,13
17031561000,34
17031100200,9
17031020200,22
17031420100,35
17031420200,35
17031420400,35
17031420700,35
17031805402,9
17031420800,35
17031470100,27
17031480100,27
17031480200,27
17031480300,31
17031480400,41
17031805502,29
17031805600,29
17031650400,28
17031650500,13
17031660400,16
17031821401,21
17031805702,29
17031821402,21
17031821600,13
17031821700,13
17031290900,12
17031291200,12
17031421200,43
17031271500,17
17031292200,12
17031292400,12
17031292500,12
17031271800,19
17031280100,33
17031280400,20
17031300600,12
17031300700,12
17031301100,19
17031301200,19
17031480500,41
17031490500,31
17031520200,31
17031520300,31
17031520400,41
17031520500,31
17031520600,31
17031660500,28
17031660600,23
17031660700,23
17031660800,23
17031660900,28
17031661000,23
17031280900,20
17031301600,40
17031490600,6
17031490700,6
17031490800,31
17031491000,6
17031491100,6
17031530200,6
17031530300,6
17031530400,21
17031530600,31
17031560100,12
17031670200,43
17031670300,43
17031670400,23
17031661100,28
17031670100,43
17031670600,43
17031670800,43
17031670900,43
17031260900,17
17031261000,12
17031281900,15
17031310200,15
17031310300,15
17031310400,19
17031310500,19
17031491200,6
17031491300,6
17031491400,6
17031500100,31
17031500200,31
17031500300,6
17031560200,12
17031560300,34
17031560700,34
17031560800,34
17031560900,34
17031010300,25
17031010400,25
17031010600,42
17031020100,42
17031280800,20
17031420300,35
17031130200,26
17031240200,0
17031611800,43
17031030300,42
17031030400,24
17031020400,42
17031080202,11
17031060200,7
17031221200,2
17031826500,31
17031061200,7
17031030200,25
17031030900,24
17031031000,25
17031600600,19
17031811900,44
17031420600,35
17031110100,9
17031031400,3
17031040900,24
17031050200,7
17031050300,7
17031811600,44
17031031700,3
17031610400,30
17031050600,7
17031071700,11
17031031800,24
17031050500,7
17031071600,11
17031671400,43
17031062300,11
17031630400,23
17031010100,25
17031822802,13
17031680600,43
17031807800,9
17031811100,44
17031030500,25
17031171100,4
17031180100,44
17031251900,10
17031020500,24
17031081300,8
17031081000,11
17031130100,5
17031170200,4
17031170300,4
17031170400,4
17031170500,32
17031170600,44
17031170700,44
17031170800,44
17031251400,10
17031260300,17
17031260500,17
17031260600,17
17031260700,17
17031260800,17
17031050700,7
17031050900,7
17031051000,2
17031051100,11
17031051200,11
17031170900,44
17031171000,4
17031190100,18
17031222200,2
17031222500,2
17031222600,2
17031251500,10
17031251600,10
17031251700,10
17031251800,10
17031252000,10
17031130300,5
17031530100,6
17031190200,18
17031190300,4
17031190800,18
17031260100,17
17031260200,17
17031061800,3
17031821500,31
17031410200,1
17031222900,38
17031241000,2
17031230300,17
17031190900,18
17031191200,37
17031200100,18
17031200200,38
17031200300,38
17031222700,2
17031230100,2
17031230200,17
17031230400,38
17031230500,38
17031351100,1
17031807600,22
17031081900,11
17031611700,30
17031300500,12
17031381500,1
17031420500,35
17031081500,8
17031081600,33
17031081700,0
17031081800,0
17031222800,38
17031050800,7
17031210100,2
17031210400,18
17031230700,17
17031230800,17
17031230900,2
17031820502,34
17031820901,34
17031550200,31
17031823200,13
17031823304,21
17031670500,23
17031820700,12
17031580800,16
17031820800,34
17031300800,19
17031191100,10
17031230600,38
17031242300,20
17031242200,20
17031032100,3
17031060900,3
17031061000,3
17031210700,38
17031291600,19
17031400400,35
17031120100,9
17031062000,3
17031611200,30
17031300900,19
17031061100,7
17031061500,7
17031062100,7
17031062200,7
17031090200,29
17031090100,9
17031826401,31
17031260400,17
17031351500,1
17031770800,44
17031081100,8
17031210800,2
17031210900,2
17031241200,20
17031031200,3
17031063000,36
17031062500,11
17031062600,11
17031062700,11
17031062800,11
17031062900,36
17031062400,11
17031090300,29
17031063100,36
17031063200,36
17031063400,36
17031242700,2
17031070400,36
17031100100,29
17031100300,29
17031140100,24
17031140200,5
17031140400,5
17031140500,18
17031070200,36
17031070300,36
17031070500,11
17031070700,11
17031070600,11
17031100400,29
17031100600,29
17031100700,32
17031110200,9
17031150200,26
17031150300,32
17031140800,5
17031231200,17
17031231100,17
17031242400,20
17031242500,20
17031671600,43
17031120200,9
17031120300,26
17031120400,26
17031231500,17
17031071100,36
17031071000,36
17031071200,36
17031071300,36
17031110300,32
17031220300,2
17031220400,2
17031220500,38
17031240300,0
17031240500,2
17031060400,7
17031060500,7
17031240800,2
17031240600,2
17031240700,2
17031240900,2
17031242600,20
17031310600,19
17031310700,19
17031310800,19
17031020602,22
17031310900,19
17031510100,31
17031510200,31
17031561100,34
17031190701,4
17031020901,24
17031010202,42
17031570100,40
17031570200,40
17031570300,34
17031570400,16
17031570500,16
17031690400,43
17031691300,43
17031691400,43
17031691500,43
17031320400,33
17031580100,30
17031580200,40
17031580300,40
17031580400,40
17031580600,16
17031580700,30
17031681300,27
17031681400,43
17031690300,43
17031690500,43
17031690900,35
17031691000,43
17031700100,28
17031700200,28
17031320600,15
17031330200,15
17031590500,30
17031590600,30
17031671200,43
17031671100,43
17031671300,43
17031671500,43
17031671800,43
17031671900,43
17031710100,39
17031710200,39
17031710400,39
17031710500,39
17031710600,39
17031710800,39
17031340300,15
17031430300,14
17031340500,15
17031340600,30
17031430200,14
17031510300,31
17031520100,41
17031590700,30
17031600400,19
17031813801,12
17031830600,42
17031830800,24
17031830700,3
17031830900,2
17031835200,34
17031839900,30
17031839700,30
17031839800,30
17031834800,43
17031834700,43
17031832000,7
17031832500,11
17031832300,0
17031838300,11
17031831800,5
17031831700,18
17031835100,23
17031835000,23
17031843700,2
17031220702,38
17031842100,17
17031843300,19
17031843000,12
17031836500,1
17031843900,14
17031490901,6
17031831100,38
17031831500,44
17031831600,44
17031831200,38
17031831000,0
17031843100,19
17031842900,20
17031843500,19
17031842000,15
17031770901,32
17031832400,2
17031832900,20
17031840300,30
17031838600,19
17031839600,1
17031834900,43
17031030603,25
17031832200,0
17031836700,17
17031836800,17
17031836600,17
17031833000,0
17031842500,35
17031841800,35
17031842800,16
17031843800,35
17031841000,15
17031834200,14
17031842200,11
17031838000,20
17031010702,42
17031010503,42
17031010502,42
17031010701,42
17031020902,42
17031020302,22
17031020601,22
17031020301,22
17031760803,29
17031530501,6
17031530503,31
17031650301,28
17031650302,28
17031530502,31
17031831300,10
17031831400,10
17031837000,17
17031842400,27
17031832100,3
17031020802,22
17031020702,22
17031020801,24
17031040202,24
17031040201,24
17031040402,24
17031031501,3
17031081201,8
17031063301,36
17031210601,38
17031030703,25
17031490902,31
17031301801,40
17031700301,13
17031301702,40
17031700401,13
17031837100,17
17031837800,20
17031837300,17
17031841500,12
17031838700,12
17031150501,32
17031150401,32
17031150502,32
17031110502,26
17031150402,32
17031140302,5
17031140301,5
17031700302,13
17031580501,40
17031580502,40
17031730201,6
17031301802,40
17031440101,27
17031301701,40
17031839100,33
17031833100,20
17031838100,20
17031833300,20
17031838200,20
17031140702,5
17031140602,5
17031140701,5
17031160502,18
17031160602,5
17031151002,18
17031151001,26
17031190402,37
17031431301,41
17031431302,41
17031460302,41
17031460301,41
17031700501,39
17031700502,13
17031841100,15
17031840200,19
17031841300,19
17031840700,19
17031841700,19
17031190602,37
17031190401,37
17031190702,4
17031191302,37
17031190601,37
17031191301,37
17031200402,38
17031200401,38
17031220902,38
17031210501,38
17031160601,5
