GEOID,district
17031030101,10
17031030701,10
17031070103,43
17031807900,14
17031808001,14
17031808002,14
17031841200,22
17031831900,16
17031832600,0
17031836900,39
17031842300,0
17031839500,6
17031835800,34
17031838800,42
17031843400,32
17031842600,24
17031841900,11
17031843200,29
17031301803,32
17031320101,5
17031330103,30
17031380600,34
17031330102,30
17031330101,30
17031460800,19
17031630600,4
17031490200,25
17031612200,24
17031844700,22
17031844600,34
17031320102,5
17031730202,40
17031220701,35
17031063302,43
17031252201,20
17031660302,37
17031660301,37
17031835600,29
17031840000,29
17031813302,32
17031836400,6
17031836100,34
17031834600,24
17031843600,34
17031061902,43
17031030102,27
17031030103,27
17031030706,10
17031030601,10
17031081202,1
17031063303,43
17031836000,34
17031220901,35
17031210602,15
17031220602,15
17031220601,35
17031040401,44
17031252202,20
17031252102,20
17031836300,34
17031834500,34
17031836200,34
17031010501,27
17031020701,44
17031833900,19
17031834400,2
17031834300,2
17031070101,43
17031110501,17
17031030104,27
17031081401,5
17031430102,36
17031770902,7
17031430101,36
17031252101,20
17031010201,27
17031760801,7
17031839000,30
17031440201,2
17031540101,42
17031834000,40
17031711100,40
17031711200,12
17031711500,25
17031270500,39
17031680900,25
17031221000,15
17031221100,15
17031242800,39
17031242900,39
17031243000,11
17031243100,0
17031243200,0
17031243300,11
17031243400,11
17031071400,1
17031110400,9
17031150600,9
17031150700,9
17031150800,9
17031151100,9
17031151200,9
17031241500,39
17031241100,39
17031241600,0
17031241300,0
17031241400,0
17031243500,0
17031250200,18
17031250300,18
17031250400,18
17031250500,13
17031071500,1
17031071800,1
17031080100,1
17031080300,1
17031080400,1
17031160100,9
17031160200,9
17031160300,26
17031160400,26
17031160700,26
17031221300,31
17031221500,31
17031221400,31
17031250600,18
17031250700,35
17031250800,35
17031251000,35
17031251100,35
17031051400,31
17031060100,16
17031060300,16
17031060800,16
17031160800,15
17031160900,15
17031161000,26
17031161100,26
17031161200,15
17031161300,15
17031170100,17
17031221600,31
17031242100,0
17031242000,0
17031251200,35
17031251300,18
17031051300,31
17031600700,29
17031600900,29
17031821200,21
17031672000,8
17031710900,25
17031711000,25
17031711300,12
17031711400,40
17031271200,39
17031271300,39
17031271400,39
17031350100,6
17031350400,30
17031351000,6
17031351400,34
17031360200,6
17031430400,2
17031430600,36
17031430800,2
17031430500,2
17031430900,2
17031610300,24
17031681000,25
17031681100,25
17031680500,24
17031810000,27
17031720100,12
17031720200,12
17031720300,12
17031720400,12
17031720500,12
17031720600,12
17031720700,12
17031040600,16
17031040700,44
17031040800,16
17031825801,42
17031380100,6
17031380200,34
17031431200,2
17031431400,36
17031810200,27
17031810301,14
17031050100,16
17031610800,24
17031611300,24
17031611400,4
17031611500,4
17031611900,4
17031681200,25
17031810400,7
17031810701,13
17031810702,13
17031810600,17
17031381200,34
17031381400,34
17031283100,11
17031283800,11
17031691200,25
17031691100,25
17031730100,40
17031730300,12
17031730400,40
17031730500,40
17031730600,40
17031440300,2
17031810800,13
17031810900,13
17031612000,24
17031612100,24
17031620100,4
17031620200,32
17031620300,4
17031620400,4
17031810501,7
17031810502,17
17031812200,18
17031730700,12
17031740100,41
17031740200,41
17031740300,41
17031740400,41
17031381800,34
17031381900,34
17031390100,6
17031390200,6
17031390300,6
17031390400,34
17031390500,34
17031390600,6
17031390700,6
17031812500,18
17031440600,25
17031440900,25
17031440700,25
17031440800,42
17031630300,4
17031630500,4
17031630800,4
17031630900,37
17031640100,33
17031640300,3
17031750100,12
17031750200,12
17031750300,21
17031750400,21
17031750500,21
17031282700,11
17031282800,11
17031400300,34
17031400500,34
17031400800,34
17031410100,6
17031410500,34
17031410600,34
17031460100,19
17031450300,2
17031460200,19
17031640400,3
17031640500,3
17031640600,33
17031640700,33
17031640800,33
17031650100,37
17031650200,33
17031750600,21
17031812600,20
17031820300,3
17031820400,3
17031820902,33
17031410700,6
17031410800,6
17031410900,6
17031411000,6
17031411100,6
17031411200,6
17031460400,36
17031460500,2
17031461000,19
17031813000,20
17031813100,20
17031821102,33
17031561000,3
17031100200,17
17031020200,14
17031420100,6
17031420200,6
17031420400,34
17031420700,34
17031805402,7
17031420800,34
17031470100,42
17031480100,42
17031480200,42
17031480300,42
17031480400,42
17031805502,7
17031805600,7
17031650400,37
17031650500,33
17031660400,37
17031821401,21
17031805702,7
17031821402,21
17031821600,41
17031821700,41
17031290900,22
17031291200,22
17031421200,2
17031271500,39
17031292200,22
17031292400,32
17031292500,32
17031271800,39
17031280100,0
17031280400,0
17031300600,32
17031300700,22
17031301100,22
17031301200,22
17031480500,42
17031490500,40
17031520200,42
17031520300,42
17031520400,19
17031520500,19
17031520600,42
17031660500,37
17031660600,37
17031660700,8
17031660800,8
17031660900,8
17031661000,8
17031280900,11
17031301600,22
17031490600,40
17031490700,40
17031490800,40
17031491000,40
17031491100,40
17031530200,21
17031530300,21
17031530400,21
17031530600,42
17031560100,32
17031670200,4
17031670300,4
17031670400,4
17031661100,33
17031670100,24
17031670600,37
17031670800,4
17031670900,4
17031260900,22
17031261000,20
17031281900,11
17031310200,11
17031310300,11
17031310400,29
17031310500,29
17031491200,21
17031491300,21
17031491400,42
17031500100,42
17031500200,40
17031500300,42
17031560200,3
17031560300,3
17031560700,3
17031560800,3
17031560900,3
17031010300,27
17031010400,27
17031010600,27
17031020100,27
17031280800,11
17031420300,34
17031130200,44
17031240200,39
17031611800,4
17031030300,27
17031030400,10
17031020400,38
17031080202,1
17031060200,16
17031221200,15
17031826500,42
17031061200,16
17031030200,27
17031030900,10
17031031000,28
17031600600,29
17031811900,18
17031420600,34
17031110100,17
17031031400,10
17031040900,16
17031050200,16
17031050300,26
17031811600,7
17031031700,28
17031610400,24
17031050600,16
17031071700,1
17031031800,28
17031050500,16
17031071600,1
17031671400,8
17031062300,16
17031630400,4
17031010100,27
17031822802,41
17031680600,24
17031807800,14
17031811100,13
17031030500,10
17031171100,9
17031180100,13
17031251900,20
17031020500,38
17031081300,5
17031081000,1
17031130100,38
17031170200,9
17031170300,17
17031170400,17
17031170500,13
17031170600,13
17031170700,13
17031170800,13
17031251400,20
17031260300,20
17031260500,20
17031260600,20
17031260700,20
17031260800,39
17031050700,16
17031050900,31
17031051000,31
17031051100,31
17031051200,31
17031170900,13
17031171000,13
17031190100,23
17031222200,39
17031222500,39
17031222600,39
17031251500,20
17031251600,20
17031251700,20
17031251800,20
17031252000,20
17031130300,44
17031530100,21
17031190200,23
17031190300,23
17031190800,23
17031260100,39
17031260200,20
17031061800,16
17031821500,42
17031410200,6
17031222900,35
17031241000,39
17031230300,35
17031190900,23
17031191200,18
17031200100,23
17031200200,23
17031200300,35
17031222700,39
17031230100,39
17031230200,39
17031230400,35
17031230500,35
17031351100,6
17031807600,14
17031081900,0
17031611700,4
17031300500,32
17031381500,34
17031420500,34
17031081500,5
17031081600,0
17031081700,0
17031081800,0
17031222800,35
17031050800,16
17031210100,31
17031210400,15
17031230700,35
17031230800,39
17031230900,39
17031820502,3
17031820901,33
17031550200,42
17031823200,41
17031823304,21
17031670500,37
17031820700,3
17031580800,4
17031820800,3
17031300800,22
17031191100,35
17031230600,35
