GEOID,district
17031030101,11
17031030701,11
17031070103,6
17031807900,20
17031808001,20
17031808002,23
17031841200,3
17031831900,4
17031832600,41
17031836900,21
17031842300,41
17031839500,15
17031835800,15
17031838800,13
17031843400,27
17031842600,0
17031841900,29
17031843200,16
17031301803,27
17031320101,43
17031330103,29
17031380600,15
17031330102,29
17031330101,29
17031460800,25
17031630600,1
17031490200,13
17031612200,0
17031844700,3
17031844600,15
17031320102,43
17031730202,17
17031220701,33
17031063302,6
17031252201,34
17031660302,7
17031660301,7
17031835600,0
17031840000,3
17031813302,27
17031836400,32
17031836100,32
17031834600,0
17031843600,32
17031061902,24
17031030102,11
17031030103,11
17031030706,11
17031030601,11
17031081202,43
17031063303,6
17031836000,15
17031220901,33
17031210602,19
17031220602,10
17031220601,10
17031040401,44
17031252202,34
17031252102,34
17031836300,32
17031834500,0
17031836200,0
17031010501,30
17031020701,23
17031833900,25
17031834400,25
17031834300,37
17031070101,6
17031110501,20
17031030104,11
17031081401,43
17031430102,25
17031770902,36
17031430101,25
17031252101,31
17031010201,30
17031760801,40
17031839000,29
17031440201,37
17031540101,9
17031834000,17
17031711100,38
17031711200,14
17031711500,17
17031270500,21
17031680900,0
17031221000,33
17031221100,10
17031242800,22
17031242900,16
17031243000,22
17031243100,22
17031243200,22
17031243300,41
17031243400,41
17031071400,6
17031110400,20
17031150600,2
17031150700,2
17031150800,2
17031151100,2
17031151200,2
17031241500,22
17031241100,22
17031241600,22
17031241300,22
17031241400,22
17031243500,41
17031250200,33
17031250300,33
17031250400,5
17031250500,5
17031071500,6
17031071800,41
17031080100,35
17031080300,35
17031080400,35
17031160100,2
17031160200,2
17031160300,19
17031160400,19
17031160700,10
17031221300,10
17031221500,4
17031221400,4
17031250600,31
17031250700,33
17031250800,33
17031251000,34
17031251100,34
17031051400,4
17031060100,26
17031060300,4
17031060800,26
17031160800,19
17031160900,19
17031161000,19
17031161100,19
17031161200,19
17031161300,19
17031170100,39
17031221600,4
17031242100,22
17031242000,41
17031251200,31
17031251300,31
17031051300,41
17031600700,3
17031600900,3
17031821200,9
17031672000,7
17031710900,38
17031711000,38
17031711300,14
17031711400,17
17031271200,21
17031271300,21
17031271400,21
17031350100,15
17031350400,15
17031351000,15
17031351400,15
17031360200,15
17031430400,37
17031430600,25
17031430800,25
17031430500,25
17031430900,37
17031610300,3
17031681000,38
17031681100,38
17031680500,0
17031810000,30
17031720100,14
17031720200,17
17031720300,17
17031720400,17
17031720500,8
17031720600,17
17031720700,17
17031040600,4
17031040700,4
17031040800,4
17031825801,9
17031380100,15
17031380200,15
17031431200,25
17031431400,25
17031810200,30
17031810301,30
17031050100,4
17031610800,0
17031611300,1
17031611400,1
17031611500,1
17031611900,0
17031681200,38
17031810400,36
17031810701,5
17031810702,5
17031810600,39
17031381200,32
17031381400,15
17031283100,16
17031283800,29
17031691200,38
17031691100,38
17031730100,17
17031730300,14
17031730400,17
17031730500,13
17031730600,17
17031440300,37
17031810800,5
17031810900,5
17031612000,0
17031612100,0
17031620100,12
17031620200,12
17031620300,12
17031620400,12
17031810501,36
17031810502,39
17031812200,31
17031730700,17
17031740100,8
17031740200,8
17031740300,8
17031740400,8
